Atomoxetine HCl_Cap 40mg;0403040W0AAALAL;49;112;164.616404729872;88.2534632735172;401.452416160339
Atomoxetine HCl_Cap 40mg;0403040W0AAALAL;50;46;172.932235142052;87.5326573550653;442.266486708382
Atomoxetine HCl_Cap 40mg;0403040W0AAALAL;51;NA;182.293878939384;86.771455303736;488.585463624636
Atomoxetine HCl_Cap 40mg;0403040W0AAALAL;52;NA;192.86116601207;85.9977346797639;541.269766449805
Atomoxetine HCl_Cap 40mg;0403040W0AAALAL;53;NA;204.821585660077;85.213182579631;601.330667495313
Atomoxetine HCl_Cap 40mg;0403040W0AAALAL;54;NA;218.395550223111;84.4194544976503;669.959123229739
Atomoxetine HCl_Cap 40mg;0403040W0AAALAL;55;NA;233.842740580863;83.6181702936769;748.560544128291
Atomoxetine HCl_Cap 40mg;0403040W0AAALAL;56;NA;251.469771024873;82.8109104773166;838.796808249888
Atomoxetine HCl_Cap 40mg;0403040W0AAALAL;57;NA;271.639466262725;81.9992128135035;942.63712766012
Atomoxetine HCl_Cap 40mg;0403040W0AAALAL;58;NA;294.782112110995;81.1845692520198;1062.41975512009
Atomoxetine HCl_Cap 40mg;0403040W0AAALAL;59;NA;321.409127236985;80.3684231813479;1200.92699030529
Atomoxetine HCl_Cap 40mg;0403040W0AAALAL;60;NA;352.129710520469;79.5521670051741;1361.47653440374
Atomoxetine 40mg capsules;0403040Z0AAAAAA;0;334;291.185966053962;276.461760144118;305.860643653708
Atomoxetine 40mg capsules;0403040Z0AAAAAA;1;224;290.12478257197;275.219699720519;303.947684096289
Atomoxetine 40mg capsules;0403040Z0AAAAAA;2;168;289.028010275345;273.97809259607;302.000042897264
Atomoxetine 40mg capsules;0403040Z0AAAAAA;3;432;287.895355658444;272.736906403941;300.017927995271
Atomoxetine 40mg capsules;0403040Z0AAAAAA;4;182;286.72657000035;271.496110824248;298.190804047085
Atomoxetine 40mg capsules;0403040Z0AAAAAA;5;140;285.521448564966;270.255677583325;296.409385793905
Atomoxetine 40mg capsules;0403040Z0AAAAAA;6;280;284.279829810377;269.015580452544;295.362955373355
Atomoxetine 40mg capsules;0403040Z0AAAAAA;7;408;283.001594632451;267.775795246645;294.364497893194
Atomoxetine 40mg capsules;0403040Z0AAAAAA;8;336;281.686665666482;266.536299821586;293.263002089769
Atomoxetine 40mg capsules;0403040Z0AAAAAA;9;362;280.335006668893;265.297074071876;292.059933902176
Atomoxetine 40mg capsules;0403040Z0AAAAAA;10;196;278.946621998715;264.058099927386;290.876390464646
Atomoxetine 40mg capsules;0403040Z0AAAAAA;11;258;277.521556215792;262.819361349628;289.810644316857
Atomoxetine 40mg capsules;0403040Z0AAAAAA;12;320;276.059893809337;261.580844327481;288.642668437259
Atomoxetine 40mg capsules;0403040Z0AAAAAA;13;168;274.561759066938;260.342536872352;287.372695512335
Atomoxetine 40mg capsules;0403040Z0AAAAAA;14;238;273.027316090127;259.104429012757;286.000993768831
Atomoxetine 40mg capsules;0403040Z0AAAAAA;15;337;271.4567689586;257.866512788323;284.527867055922
Atomoxetine 40mg capsules;0403040Z0AAAAAA;16;280;269.850362040971;256.628782243173;282.953655990227
Atomoxetine 40mg capsules;0403040Z0AAAAAA;17;308;268.208380445858;255.391233418707;281.278740147976
Atomoxetine 40mg capsules;0403040Z0AAAAAA;18;628;266.531150603067;253.976723088011;279.503541267268
Atomoxetine 40mg capsules;0403040Z0AAAAAA;19;224;264.819040960967;252.059884495736;277.628527403054
Atomoxetine 40mg capsules;0403040Z0AAAAAA;20;112;263.072462782736;250.020031290971;275.65421795902
Atomoxetine 40mg capsules;0403040Z0AAAAAA;21;572;261.291871021264;248.00008811477;273.581189504197
Atomoxetine 40mg capsules;0403040Z0AAAAAA;22;196;259.477765250064;245.999817284987;271.410082268443
Atomoxetine 40mg capsules;0403040Z0AAAAAA;23;196;257.630690625726;244.018984837565;269.141607200088
Atomoxetine 40mg capsules;0403040Z0AAAAAA;24;327;255.751238856167;242.057360462207;266.776553461304
Atomoxetine 40mg capsules;0403040Z0AAAAAA;25;280;253.840049148349;240.11471743931;264.340763188738
Atomoxetine 40mg capsules;0403040Z0AAAAAA;26;196;251.897809109064;238.190832578112;261.818118237356
Atomoxetine 40mg capsules;0403040Z0AAAAAA;27;168;249.925255572941;236.285486156038;259.198536368509
Atomoxetine 40mg capsules;0403040Z0AAAAAA;28;252;247.92317533289;234.398461859211;256.568589022588
Atomoxetine 40mg capsules;0403040Z0AAAAAA;29;432;245.892405749692;232.441983737616;254.500716828868
Atomoxetine 40mg capsules;0403040Z0AAAAAA;30;254;243.833835219344;229.809587698969;252.716155277301
Atomoxetine 40mg capsules;0403040Z0AAAAAA;31;112;241.748403478937;226.856533849031;251.466471492054
Atomoxetine 40mg capsules;0403040Z0AAAAAA;32;280;239.637101734223;223.877114194526;250.225709530503
Atomoxetine 40mg capsules;0403040Z0AAAAAA;33;202;237.50097259453;220.873548827584;248.99378760147
Atomoxetine 40mg capsules;0403040Z0AAAAAA;34;336;235.341109803209;217.848122183923;247.770625603496
Atomoxetine 40mg capsules;0403040Z0AAAAAA;35;252;233.158657754271;214.803177156156;246.560646155534
Atomoxetine 40mg capsules;0403040Z0AAAAAA;36;243;230.954810788265;211.741108980729;245.38533304822
Atomoxetine 40mg capsules;0403040Z0AAAAAA;37;224;228.730812262637;208.664358910867;244.219560663093
Atomoxetine 40mg capsules;0403040Z0AAAAAA;38;196;226.487953393826;205.57540768907;243.224963041347
Atomoxetine 40mg capsules;0403040Z0AAAAAA;39;362;224.227571870127;202.45841205624;242.292916463914
Atomoxetine 40mg capsules;0403040Z0AAAAAA;40;116;221.951050235872;199.149937732416;241.373506204196
Atomoxetine 40mg capsules;0403040Z0AAAAAA;41;196;219.659814048773;195.830489592969;240.466579969281
Atomoxetine 40mg capsules;0403040Z0AAAAAA;42;408;217.355329813318;192.503273111267;239.57198796784
Atomoxetine 40mg capsules;0403040Z0AAAAAA;43;336;215.039102693934;189.171498236505;238.695530587902
Atomoxetine 40mg capsules;0403040Z0AAAAAA;44;84;212.71267401231;185.838370406464;237.838460974806
Atomoxetine 40mg capsules;0403040Z0AAAAAA;45;306;210.377618533745;182.507081482717;236.99312151502
Atomoxetine 40mg capsules;0403040Z0AAAAAA;46;140;208.035541547801;179.180800641465;236.159377555185
Atomoxetine 40mg capsules;0403040Z0AAAAAA;47;364;205.688075748862;175.862665255827;235.337096609798
Atomoxetine 40mg capsules;0403040Z0AAAAAA;48;586;203.336877922494;172.35163487617;234.526148323632
Atomoxetine 40mg capsules;0403040Z0AAAAAA;49;196;200.983625443827;167.891664151881;233.726404434917
Atomoxetine 40mg capsules;0403040Z0AAAAAA;50;224;198.630012594564;163.415034033367;232.937738739248
Atomoxetine 40mg capsules;0403040Z0AAAAAA;51;NA;196.277746705679;158.927449078394;232.160027054207
Atomoxetine 40mg capsules;0403040Z0AAAAAA;52;NA;193.928544133471;154.434656265542;231.393147184696
Atomoxetine 40mg capsules;0403040Z0AAAAAA;53;NA;191.58412607741;149.942430620945;230.636978888947
Atomoxetine 40mg capsules;0403040Z0AAAAAA;54;NA;189.246214249115;145.456560099437;229.891403845211
Atomoxetine 40mg capsules;0403040Z0AAAAAA;55;NA;186.916526402971;140.982829744875;229.156305619099
Atomoxetine 40mg capsules;0403040Z0AAAAAA;56;NA;184.596771740185;136.52700516396;228.431569631567
