id,time,Y,Ybar,Ybar_lo,Ybar_hi
0403040Y0AAABAB,0,84,103.45947329613,94.9535527166505,110.942038552245
0403040Y0AAABAB,1,267,105.124258320677,94.9028223847935,112.83950747022
0403040Y0AAABAB,2,455,106.854134559931,95.0103349196988,114.774604336798
0403040Y0AAABAB,3,154,108.648626125748,95.2769132896162,116.930506149188
0403040Y0AAABAB,4,91,110.507333164084,95.6842333884554,119.978922308395
0403040Y0AAABAB,5,210,112.429930903689,96.2358217434216,123.060601688454
0403040Y0AAABAB,6,70,114.416173192677,96.9658174429234,126.16457447675
0403040Y0AAABAB,7,63,116.465901155754,97.8732564729712,129.287560088679
0403040Y0AAABAB,8,147,118.579057221624,98.9569882280597,132.811114331328
0403040Y0AAABAB,9,56,120.755704397832,100.215758112251,136.515164528144
0403040Y0AAABAB,10,114,122.996050357333,101.639619914832,140.178613616456
0403040Y0AAABAB,11,154,125.300475684422,103.019167075604,143.797209505785
0403040Y0AAABAB,12,317,127.669565526581,104.137703468958,147.366862780863
0403040Y0AAABAB,13,42,130.104143913687,105.385104138157,150.883637107767
0403040Y0AAABAB,14,177,132.605310120927,106.791072603738,154.343741407138
0403040Y0AAABAB,15,98,135.174476640343,108.367404839723,157.74352381755
0403040Y0AAABAB,16,140,137.813408558375,110.127148747572,161.079467410432
0403040Y0AAABAB,17,161,140.524264385244,112.084748630649,164.348187571153
0403040Y0AAABAB,18,241,143.309638624941,114.256209811904,167.546430926591
0403040Y0AAABAB,19,63,146.172606598148,116.659286203332,170.671075675594
0403040Y0AAABAB,20,160,149.11677222814,119.313694026347,173.71913316314
0403040Y0AAABAB,21,56,152.146319671665,122.24135532903,176.687750530205
0403040Y0AAABAB,22,182,155.266069827064,125.466675456534,179.574214267808
0403040Y0AAABAB,23,91,158.481542887448,129.016859212844,182.375954504315
0403040Y0AAABAB,24,70,161.799028235418,132.922271114831,185.090549858896
0403040Y0AAABAB,25,184,165.225663105955,137.216845893995,187.715732700227
0403040Y0AAABAB,26,154,168.769521583383,141.9385562605,190.249394657526
0403040Y0AAABAB,27,156,172.439715654382,147.129945924462,192.689592240266
0403040Y0AAABAB,28,107,176.24651021893,152.83873699166,195.034552433093
0403040Y0AAABAB,29,196,180.201454172417,159.118522141755,197.282678143191
0403040Y0AAABAB,30,203,184.317529922872,166.029553491911,199.555908461798
0403040Y0AAABAB,31,91,188.609324006937,173.238444826535,202.030631505195
0403040Y0AAABAB,32,182,193.093221828197,180.427786446521,204.600844651506
0403040Y0AAABAB,33,275,197.787629975738,187.879223052543,207.409163378591
0403040Y0AAABAB,34,56,202.713230106617,195.335186071452,210.186379513254
0403040Y0AAABAB,35,105,207.893269013874,199.47936624426,213.719618098221
0403040Y0AAABAB,36,322,213.353890276313,203.721389406338,225.220497288314
0403040Y0AAABAB,37,196,219.124513825632,207.698261039764,239.021481712613
0403040Y0AAABAB,38,301,225.238270902185,211.722042907716,254.315098795314
0403040Y0AAABAB,39,242,231.732503237617,213.486293808173,271.281807323067
0403040Y0AAABAB,40,404,238.649336938808,214.783232855954,290.12635670638
0403040Y0AAABAB,41,278,246.036343494661,215.994227327128,311.081274394623
0403040Y0AAABAB,42,98,253.9473026321,217.120326320579,334.410895877554
0403040Y0AAABAB,43,280,262.443084464476,218.148552931832,360.416031384223
0403040Y0AAABAB,44,28,271.59267157019,218.883618354572,389.439380719345
0403040Y0AAABAB,45,98,281.474345394023,219.522787451929,421.871828055323
0403040Y0AAABAB,46,114,292.177065782893,220.067770840097,458.159772497521
0403040Y0AAABAB,47,49,303.80207768491,220.520451885487,498.81367859122
0403040Y0AAABAB,48,140,316.46478522431,220.88287977868,544.418064564553
0403040Y0AAABAB,49,182,330.296940725703,221.157262034592,595.64318615687
0403040Y0AAABAB,50,56,345.44920505906,221.345956465469,653.258721790555
0403040Y0AAABAB,51,NA,362.09414622918,221.451462675961,718.149822345495
0403040Y0AAABAB,52,NA,380.429755825132,221.476413131538,791.335958000286
0403040Y0AAABAB,53,NA,400.683578242528,221.423563853124,873.993078069001
0403040Y0AAABAB,54,NA,423.117566059186,221.295784791833,967.479700584804
0403040Y0AAABAB,55,NA,448.033797269216,221.09604993836,1073.36767032668
0403040Y0AAABAB,56,NA,475.781217098526,220.827427221678,1193.47847164488
0403040Y0AAABAB,57,NA,506.763599860431,220.49306825147,1329.92616143438
0403040Y0AAABAB,58,NA,541.448966020519,220.096197958033,1485.16820483483
0403040Y0AAABAB,59,NA,580.380737872312,219.640104182376,1662.06576019229
0403040Y0AAABAB,60,NA,624.190975887195,219.12812726786,1863.95528097859
