id,time,Y,Ybar,Ybar_lo,Ybar_hi
0401020K0AAAHAH,0,573,663.990122673904,631.433649068136,698.5017200972
0401020K0AAAHAH,1,293,674.644951197185,642.974463087609,709.567125279912
0401020K0AAAHAH,2,910,685.057480638951,652.905022703573,720.670835694219
0401020K0AAAHAH,3,1054,695.202088094256,659.382156765578,735.088085016303
0401020K0AAAHAH,4,854,705.06038302335,665.896352578867,752.905944554
0401020K0AAAHAH,5,842,714.621129837292,672.447549722132,769.423638638182
0401020K0AAAHAH,6,773,723.879621779022,679.035688001426,785.179483128848
0401020K0AAAHAH,7,553,732.836682628202,685.660707556688,799.701690356439
0401020K0AAAHAH,8,512,741.497498095385,692.322548970023,812.980850929102
0401020K0AAAHAH,9,737,749.870453595093,699.021153375752,825.064508384061
0401020K0AAAHAH,10,919,757.966100757341,705.756462572268,836.010315711697
0401020K0AAAHAH,11,712,765.796315020767,712.528419135686,845.882084066287
0401020K0AAAHAH,12,699,773.373657321389,719.336966535337,854.746733038084
0401020K0AAAHAH,13,732,780.710920945627,726.046124295975,862.672066396654
0401020K0AAAHAH,14,894,787.820829285017,732.7822238464,869.725227369976
0401020K0AAAHAH,15,1370,794.715847043434,739.556084944837,875.971671948191
0401020K0AAAHAH,16,742,801.408071306402,744.599744574419,881.47451463078
0401020K0AAAHAH,17,778,807.909175701481,749.483544863145,886.776025401985
0401020K0AAAHAH,18,1132,814.230388048758,754.135101227262,892.728220917377
0401020K0AAAHAH,19,1134,820.382488093499,758.729604726605,897.863296080707
0401020K0AAAHAH,20,1018,826.375816674899,763.266974173929,902.213008884337
0401020K0AAAHAH,21,794,832.220291050212,767.747181500277,905.809657356566
0401020K0AAAHAH,22,1031,837.925423310686,772.170251076223,908.685645825075
0401020K0AAAHAH,23,778,843.500340193732,776.536259007585,910.873136967551
0401020K0AAAHAH,24,584,848.95380338396,780.845332407965,912.960916444449
0401020K0AAAHAH,25,690,854.294229815328,785.097648650373,914.477791212038
0401020K0AAAHAH,26,286,859.529711688241,789.29343460012,921.230404867742
0401020K0AAAHAH,27,717,864.668035999172,793.43296583107,928.862602196779
0401020K0AAAHAH,28,656,869.716703407908,797.516565827279,936.831124807968
0401020K0AAAHAH,29,1373,874.682946274535,801.544605171956,944.680555565372
0401020K0AAAHAH,30,992,879.573745702739,805.517500725601,952.419863787374
0401020K0AAAHAH,31,756,884.395847435973,808.431106442174,961.507264200879
0401020K0AAAHAH,32,516,889.15577647028,811.083266333158,972.06567712681
0401020K0AAAHAH,33,434,893.859850271252,813.65743414046,983.990483331176
0401020K0AAAHAH,34,706,898.514190510465,816.153783974569,996.163158958706
0401020K0AAAHAH,35,923,903.124733266469,818.572524484298,1008.59062659901
0401020K0AAAHAH,36,848,907.697237664964,820.913897903596,1021.27961252486
0401020K0AAAHAH,37,1059,912.237292960564,819.759432017564,1034.23662731093
0401020K0AAAHAH,38,898,916.750324087456,817.548426878282,1047.46794512157
0401020K0AAAHAH,39,858,921.241595727709,815.219515604076,1060.97958158634
0401020K0AAAHAH,40,1174,925.716214963738,812.780332516849,1074.7772702075
0401020K0AAAHAH,41,1031,930.179132595445,810.237829859925,1088.86643726678
0401020K0AAAHAH,42,1263,934.635143213116,807.598338480905,1103.25217522107
0401020K0AAAHAH,43,1591,939.088884124622,804.867624515788,1117.9392145977
0401020K0AAAHAH,44,1123,943.544833240087,802.050942052005,1132.93189441979
0401020K0AAAHAH,45,1268,948.00730601962,799.153081826637,1148.23413121113
0401020K0AAAHAH,46,836,952.480451590135,796.178416074295,1163.84938664823
0401020K0AAAHAH,47,1278,956.968248136277,793.13093968074,1179.78063394484
0401020K0AAAHAH,48,1219,961.474497668288,790.014307826605,1196.03032307095
0401020K0AAAHAH,49,1021,966.002820266667,786.831870323279,1212.60034492495
0401020K0AAAHAH,50,705,970.556647899902,783.361903166195,1229.49199459369
0401020K0AAAHAH,51,NA,975.139217907718,779.593226575959,1246.7059338509
0401020K0AAAHAH,52,NA,979.753566238248,775.781853852512,1264.2421530598
0401020K0AAAHAH,53,NA,984.402520523593,771.930412605357,1282.09993266104
0401020K0AAAHAH,54,NA,989.088693074365,768.041308057702,1300.2778044418
0401020K0AAAHAH,55,NA,993.814473870214,764.116746478767,1318.77351279666
0401020K0AAAHAH,56,NA,998.582023620018,757.831892000129,1337.58397620493
0401020K0AAAHAH,57,NA,1003.39326696241,749.909268692769,1356.70524916329
0401020K0AAAHAH,58,NA,1008.24988587472,741.943052865861,1376.13248482588
0401020K0AAAHAH,59,NA,1013.15331335602,733.942151656549,1395.85989861738
0401020K0AAAHAH,60,NA,1018.10472744824,725.915093231051,1415.88073309688
