id,time,Y,Ybar,Ybar_lo,Ybar_hi
0403040X0AAANAN,0,970,974.949087967606,973.056626949397,978.164796982948
0403040X0AAANAN,1,609,972.192349701881,967.211033124553,976.169194645787
0403040X0AAANAN,2,831,969.699028702632,959.757806018706,977.677927575905
0403040X0AAANAN,3,901,967.463110889748,952.494659136644,979.038986634515
0403040X0AAANAN,4,597,965.480646649504,945.915782200143,980.024879760661
0403040X0AAANAN,5,788,963.749859694061,940.007770784918,980.642560152548
0403040X0AAANAN,6,1018,962.271192287639,934.739501868206,981.044651601742
0403040X0AAANAN,7,759,961.047277065753,930.052785431194,982.304021387486
0403040X0AAANAN,8,772,960.082831882709,926.009671708531,983.783076761496
0403040X0AAANAN,9,845,959.384481509559,922.602149878167,985.316019136302
0403040X0AAANAN,10,925,958.960517445466,919.823407008817,986.903307038213
0403040X0AAANAN,11,1407,958.82061334469,917.667806401795,988.545415117047
0403040X0AAANAN,12,985,958.975517525207,916.130868533883,990.264148876207
0403040X0AAANAN,13,1176,959.436745100776,915.209254584136,992.100247385952
0403040X0AAANAN,14,1031,960.216290462231,914.9007525258,994.007428390678
0403040X0AAANAN,15,903,961.326376693899,915.204265763604,995.986353324622
0403040X0AAANAN,16,1076,962.779252991945,916.119804296355,998.037701285554
0403040X0AAANAN,17,1555,964.58704530133,917.648478385087,1000.16216878025
0403040X0AAANAN,18,791,966.761660108652,919.792494707905,1002.50823925534
0403040X0AAANAN,19,1108,969.314737216712,922.555154984101,1005.74199045493
0403040X0AAANAN,20,750,972.25764463439,925.940857051981,1009.15885940771
0403040X0AAANAN,21,969,975.601507397879,929.955098387274,1012.76025118472
0403040X0AAANAN,22,982,979.357261958,934.604482051679,1016.54763351587
0403040X0AAANAN,23,1195,983.535728397818,939.896725064321,1020.52253638909
0403040X0AAANAN,24,1168,988.147693858441,945.840669192368,1024.68655168086
0403040X0AAANAN,25,896,993.204001874099,952.446294160884,1029.04133281897
0403040X0AAANAN,26,910,998.715643649342,959.724733286197,1033.58859447823
0403040X0AAANAN,27,855,1004.6938485244,967.688291541503,1038.33011231029
0403040X0AAANAN,28,625,1011.15017190378,976.350466068245,1043.3429398819
0403040X0AAANAN,29,1293,1018.09657974739,985.725969151887,1048.60429322044
0403040X0AAANAN,30,969,1025.54552935042,995.716002159283,1056.86997708809
0403040X0AAANAN,31,889,1033.51004659194,1006.41488121804,1068.3643691303
0403040X0AAANAN,32,849,1042.0038001426,1015.86736853796,1080.56500402994
0403040X0AAANAN,33,958,1051.04117331906,1021.63009672684,1093.488697101
0403040X0AAANAN,34,1192,1060.63733438524,1026.35567967481,1107.15263804455
0403040X0AAANAN,35,1112,1070.80830615169,1029.79672566686,1123.11425122706
0403040X0AAANAN,36,1182,1081.57103573277,1033.35094919919,1140.55224488517
0403040X0AAANAN,37,1091,1092.94346530298,1037.01947598172,1158.93827490642
0403040X0AAANAN,38,1105,1104.94460465878,1040.80350248909,1178.29597240063
0403040X0AAANAN,39,1395,1117.59460635046,1044.70429659684,1201.39363776475
0403040X0AAANAN,40,1004,1130.91484410445,1048.72319823815,1227.61927419235
0403040X0AAANAN,41,1307,1144.92799521638,1051.73990273763,1255.52528431854
0403040X0AAANAN,42,1216,1159.6581275606,1054.73947573832,1285.1817129657
0403040X0AAANAN,43,1039,1175.13079183545,1057.79408693637,1316.66325076095
0403040X0AAANAN,44,1079,1191.37311964754,1060.90414028749,1350.04961465725
0403040X0AAANAN,45,990,1208.41392803166,1064.07005395703,1385.42595435092
0403040X0AAANAN,46,837,1226.28383100817,1067.29226025594,1422.88328706104
0403040X0AAANAN,47,1154,1245.01535879523,1070.57120558291,1462.51896318808
0403040X0AAANAN,48,1049,1264.64308531969,1073.90735037287,1504.43716547166
0403040X0AAANAN,49,1108,1285.20376470793,1077.30116905198,1548.74944441974
0403040X0AAANAN,50,607,1306.73647748487,1080.75314999922,1595.57529298168
0403040X0AAANAN,51,NA,1329.28278726678,1084.26379551472,1645.04276368283
0403040X0AAANAN,52,NA,1352.88690880013,1087.83362179494,1697.28913172802
0403040X0AAANAN,53,NA,1377.59588827413,1091.46315891486,1753.36319458214
0403040X0AAANAN,54,NA,1403.45979691961,1095.1529508171,1813.66727402196
0403040X0AAANAN,55,NA,1430.53193899994,1098.90355530829,1877.51117972173
0403040X0AAANAN,56,NA,1458.86907540198,1102.7155440626,1945.10417603709
0403040X0AAANAN,57,NA,1488.53166414589,1106.58950263258,2016.67126282267
0403040X0AAANAN,58,NA,1519.58411925309,1110.52603046729,2092.45440441479
0403040X0AAANAN,59,NA,1552.09508954128,1114.52574093795,2172.71385829025
0403040X0AAANAN,60,NA,1586.13775905588,1118.58926137088,2257.72961225682
