id,time,Y,Ybar,Ybar_lo,Ybar_hi
0402010ABAAAFAF,0,308,261.527781066255,255.087862423221,267.88481520681
0402010ABAAAFAF,1,273,257.82771053934,248.587719676874,267.827244527561
0402010ABAAAFAF,2,421,254.626628473116,241.902806748927,268.027330022548
0402010ABAAAFAF,3,630,251.890488104319,234.789364042395,268.319404222668
0402010ABAAAFAF,4,394,249.589659125025,228.332880727939,268.704020881304
0402010ABAAAFAF,5,207,247.698473889689,222.893666692091,269.181847330708
0402010ABAAAFAF,6,167,246.194834255017,218.392675915416,269.75366645054
0402010ABAAAFAF,7,214,245.0598716782,214.762142964542,270.420378882265
0402010ABAAAFAF,8,306,244.277654298111,211.944335854323,271.183005497549
0402010ABAAAFAF,9,207,243.834935693685,209.890474177005,272.04269012956
0402010ABAAAFAF,10,93,243.720940863138,208.559791817307,273.40950497528
0402010ABAAAFAF,11,126,243.927185707748,207.918726686997,274.923877880748
0402010ABAAAFAF,12,262,244.447326947537,207.940222527864,276.555925620456
0402010ABAAAFAF,13,249,245.277039958175,208.603130009681,278.307918288679
0402010ABAAAFAF,14,92,246.413922514859,209.638976528177,280.182292922039
0402010ABAAAFAF,15,295,247.857422875856,210.329571844546,282.184770576749
0402010ABAAAFAF,16,110,249.608791051465,211.535836896594,284.311049798641
0402010ABAAAFAF,17,129,251.671052497743,213.256009582392,286.566705244023
0402010ABAAAFAF,18,260,254.049003861934,215.491631846531,288.958524390971
0402010ABAAAFAF,19,164,256.749230800603,218.247476044075,291.487628219735
0402010ABAAAFAF,20,238,259.780148304315,221.531503473193,294.157589596963
0402010ABAAAFAF,21,155,263.152064406521,225.354853494636,296.972197335684
0402010ABAAAFAF,22,330,266.877268642624,229.731862065194,299.935465172976
0402010ABAAAFAF,23,161,270.970147172657,234.680108889701,303.051641321102
0402010ABAAAFAF,24,433,275.447327105046,240.220492748188,306.325218623127
0402010ABAAAFAF,25,321,280.327853280123,246.377334887045,309.760945346077
0402010ABAAAFAF,26,180,285.633401615146,253.178510680683,313.363836646914
0402010ABAAAFAF,27,309,291.388534108257,260.655610077684,317.139186748996
0402010ABAAAFAF,28,247,297.621001784254,265.491519304845,321.092581869167
0402010ABAAAFAF,29,323,304.362103286849,269.876749313601,326.960379717079
0402010ABAAAFAF,30,438,311.647108537564,274.616276500887,335.585991357563
0402010ABAAAFAF,31,378,319.515758962426,279.728655154644,349.422268370623
0402010ABAAAFAF,32,490,328.012858323444,284.577773231995,366.339381294966
0402010ABAAAFAF,33,421,337.188971294633,289.614443717077,385.638815021354
0402010ABAAAFAF,34,212,347.101250732576,291.462444683187,406.963637764675
0402010ABAAAFAF,35,257,357.814419286007,292.878726264,430.553910861978
0402010ABAAAFAF,36,261,369.401936790539,294.330040660053,456.687976099814
0402010ABAAAFAF,37,443,381.947392085132,295.816905827496,485.689389742442
0402010ABAAAFAF,38,550,395.546166822784,297.339854717846,517.935282169545
0402010ABAAAFAF,39,504,410.307429981958,298.899435630518,553.866460226996
0402010ABAAAFAF,40,294,426.356535692971,300.496212576537,593.999645255919
0402010ABAAAFAF,41,462,443.837914408565,302.130765653733,638.942334863789
0402010ABAAAFAF,42,517,462.918569306911,303.803691433757,689.410895982354
0402010ABAAAFAF,43,270,483.792317316991,305.515603361273,746.252647205877
0402010ABAAAFAF,44,176,506.684948837346,307.267132165652,813.212217821951
0402010ABAAAFAF,45,274,531.86052405376,309.058926285561,889.328555268387
0402010ABAAAFAF,46,119,559.629079290372,310.8916523068,976.045457631235
0402010ABAAAFAF,47,354,590.356087328655,312.7659954138,1075.14916036846
0402010ABAAAFAF,48,181,624.474105333114,314.68265985516,1188.77866620304
0402010ABAAAFAF,49,253,662.497158411337,316.64236942365,1319.50363499317
0402010ABAAAFAF,50,225,705.03855301563,318.645867951111,1470.42103277651
0402010ABAAAFAF,51,NA,752.833001596134,320.693919818681,1645.27537834523
0402010ABAAAFAF,52,NA,806.764180156656,322.787310482821,1848.60874610026
0402010ABAAAFAF,53,NA,867.899149309402,324.926847017591,2085.94838210024
0402010ABAAAFAF,54,NA,937.531467531198,327.113358673679,2364.04197867104
0402010ABAAAFAF,55,NA,1017.23533935287,329.347697454678,2691.15347885146
0402010ABAAAFAF,56,NA,1108.93380622997,331.630738711125,3077.43593816162
0402010ABAAAFAF,57,NA,1214.98484986321,333.963381752842,3535.40271077039
0402010ABAAAFAF,58,NA,1338.2903972452,336.346550480134,4080.52438275233
0402010ABAAAFAF,59,NA,1482.43467332463,338.781194034395,4731.98688464936
0402010ABAAAFAF,60,NA,1651.86024586313,341.268287468736,5513.65665626482
