id,time,Y,Ybar,Ybar_lo,Ybar_hi
0404000M0AAAAAA,0,1334,1382.74244543575,1366.43328270625,1397.91217762459
0404000M0AAAAAA,1,1150,1392.01151155164,1371.67042793463,1409.12983924063
0404000M0AAAAAA,2,597,1401.61068963033,1369.48433434379,1426.33731347437
0404000M0AAAAAA,3,2163,1411.53325645318,1367.13900293662,1443.94383296503
0404000M0AAAAAA,4,1358,1421.77249683089,1366.33462328896,1461.1821156495
0404000M0AAAAAA,5,1275,1432.32168700492,1367.05187023323,1478.03016228541
0404000M0AAAAAA,6,866,1443.17407685218,1369.27015992698,1494.46638997521
0404000M0AAAAAA,7,1607,1454.32287030881,1372.96745372711,1510.46969856637
0404000M0AAAAAA,8,831,1465.76120346153,1378.12004867974,1526.01953614957
0404000M0AAAAAA,9,765,1477.48211985962,1384.7023524532,1541.19054103842
0404000M0AAAAAA,10,1234,1489.47854276525,1392.68664144257,1556.66528238751
0404000M0AAAAAA,11,1558,1501.74324427194,1402.04280192929,1571.65581264133
0404000M0AAAAAA,12,1098,1514.26881146326,1412.73805549957,1586.14516592965
0404000M0AAAAAA,13,1259,1527.04761004128,1424.73667132729,1600.11723402774
0404000M0AAAAAA,14,1382,1540.071746114,1437.99966933221,1613.55681771129
0404000M0AAAAAA,15,1390,1553.33302707817,1452.48451956681,1626.6566672753
0404000M0AAAAAA,16,1688,1566.82292276253,1468.14484441233,1639.2549676646
0404000M0AAAAAA,17,884,1580.53252819569,1484.93013123595,1651.28734186633
0404000M0AAAAAA,18,1617,1594.45252952984,1502.78546404726,1662.74232165848
0404000M0AAAAAA,19,1941,1608.57317478087,1521.65128337079,1673.60953773649
0404000M0AAAAAA,20,1337,1622.88425113476,1541.46318400802,1683.87974941557
0404000M0AAAAAA,21,1710,1637.37507061677,1562.15176058253,1693.54486993112
0404000M0AAAAAA,22,2405,1652.03446592272,1583.64251073682,1702.59798722509
0404000M0AAAAAA,23,2978,1666.85079816722,1604.70189079035,1711.16891604609
0404000M0AAAAAA,24,2469,1681.81197821187,1621.89187679067,1722.45025356315
0404000M0AAAAAA,25,1978,1696.90550309431,1635.6692864308,1735.4895676157
0404000M0AAAAAA,26,2079,1712.11850888606,1649.73453711504,1752.17309375314
0404000M0AAAAAA,27,2528,1727.43784106199,1664.0911159289,1772.42571774399
0404000M0AAAAAA,28,1622,1742.85014316798,1678.468076405,1793.24963873015
0404000M0AAAAAA,29,2098,1758.3419642265,1692.86716124142,1816.98037319088
0404000M0AAAAAA,30,1493,1773.89988492672,1705.53366917077,1844.92342883987
0404000M0AAAAAA,31,2039,1789.51066221036,1709.72080653575,1875.26531146609
0404000M0AAAAAA,32,1342,1805.16139139603,1712.43588206804,1906.00622679113
0404000M0AAAAAA,33,1781,1820.83968449161,1714.65319531935,1937.08002950572
0404000M0AAAAAA,34,2344,1836.53386284117,1716.38140397581,1968.42264411277
0404000M0AAAAAA,35,2086,1852.23316175357,1717.63018165541,1999.97301340581
0404000M0AAAAAA,36,1856,1867.92794428368,1718.41017939781,2031.6740914441
0404000M0AAAAAA,37,2194,1883.60992090279,1718.73298419347,2063.47386616913
0404000M0AAAAAA,38,1332,1899.27237142327,1716.34005166322,2095.32639512939
0404000M0AAAAAA,39,1070,1914.91036525497,1712.79887900845,2132.39134281547
0404000M0AAAAAA,40,958,1930.52097588709,1708.67595227999,2170.95842211074
0404000M0AAAAAA,41,1098,1946.10348542664,1703.98482589322,2211.00911786741
0404000M0AAAAAA,42,411,1961.65957509692,1698.7397935995,2252.60393504029
0404000M0AAAAAA,43,1106,1977.19349781546,1692.955834946,2295.80656113333
0404000M0AAAAAA,44,905,1992.71222933289,1686.64856063809,2340.6840410707
0404000M0AAAAAA,45,672,2008.22559491656,1679.83415707971,2387.30696274988
0404000M0AAAAAA,46,1149,2023.74636919367,1672.5293303616,2435.74965396685
0404000M0AAAAAA,47,1240,2039.29034750746,1664.75124996122,2486.09039145029
0404000M0AAAAAA,48,1264,2054.87638795899,1656.51749240998,2538.41162279267
0404000M0AAAAAA,49,1194,2070.52642417444,1647.84598517445,2592.80020211984
0404000M0AAAAAA,50,1142,2086.26544971582,1638.75495098754,2649.34764039929
0404000M0AAAAAA,51,NA,2102.12147590486,1629.26285285458,2708.15037134905
0404000M0AAAAAA,52,NA,2118.12546561711,1619.38833994673,2769.31003397613
0404000M0AAAAAA,53,NA,2134.31124629363,1609.15019458135,2832.933772845
0404000M0AAAAAA,54,NA,2150.71540598273,1598.5672804751,2899.13455725323
0404000M0AAAAAA,55,NA,2167.3771766438,1587.65849244169,2968.03152057386
0404000M0AAAAAA,56,NA,2184.33830920812,1576.44270769159,3039.75032111237
0404000M0AAAAAA,57,NA,2201.64294499542,1564.93873887635,3114.423525921
0404000M0AAAAAA,58,NA,2219.33748803562,1553.16528900533,3192.19101911498
0404000M0AAAAAA,59,NA,2237.47048265853,1528.39073241435,3273.2004363445
0404000M0AAAAAA,60,NA,2256.09250040915,1499.89886626697,3357.60762719366
