id;time;Y;Ybar;Ybar_lo;Ybar_hi
0407042F0AAAAAA;0;996;1112.86463069792;1074.81277319302;1151.6930634267
0407042F0AAAAAA;1;1018;1139.93046385194;1105.17064229749;1175.23743483641
0407042F0AAAAAA;2;1618;1167.46767825725;1135.86721178191;1199.34225777716
0407042F0AAAAAA;3;1170;1195.47615639376;1166.2394496323;1227.67377098291
0407042F0AAAAAA;4;618;1223.955988471;1194.13939078272;1258.7687815565
0407042F0AAAAAA;5;480;1252.90751468467;1221.34848445756;1290.11891213717
0407042F0AAAAAA;6;1152;1282.33136753782;1248.49468896361;1321.70121146526
0407042F0AAAAAA;7;1924;1312.22851416075;1276.30482686066;1353.49283909763
0407042F0AAAAAA;8;2238;1342.60029856663;1304.79642612722;1385.47120710866
0407042F0AAAAAA;9;1302;1373.44848378141;1333.98750753132;1417.61412439281
0407042F0AAAAAA;10;2590;1404.77529378829;1363.89659921398;1451.83576725348
0407042F0AAAAAA;11;1452;1436.58345522748;1394.54275172254;1486.69492409356
0407042F0AAAAAA;12;2458;1468.87623879312;1425.94555350806;1521.21620654789
0407042F0AAAAAA;13;1414;1501.6575002699;1458.12514690177;1555.3562496037
0407042F0AAAAAA;14;1080;1534.93172115376;1491.10224458573;1589.07287107719
0407042F0AAAAAA;15;1489;1568.70404880261;1524.8981465736;1622.32518797122
0407042F0AAAAAA;16;1626;1602.98033606607;1559.53475771776;1655.0737258406
0407042F0AAAAAA;17;1704;1637.76718034673;1595.03460575968;1687.28052075654
0407042F0AAAAAA;18;1680;1673.07196204977;1631.42085994087;1718.90921349845
0407042F0AAAAAA;19;1826;1708.90288238345;1668.71735019257;1749.92513564195
0407042F0AAAAAA;20;1581;1745.26900047906;1706.94858692253;1780.29538725726
0407042F0AAAAAA;21;1773;1782.18026980663;1746.1397814182;1810.00889547438
0407042F0AAAAAA;22;1557;1819.64757387007;1786.31686688611;1841.97361044633
0407042F0AAAAAA;23;2226;1857.68276117519;1827.50652014786;1874.65728219555
0407042F0AAAAAA;24;2220;1896.29867947269;1869.73618401402;1916.2596315795
0407042F0AAAAAA;25;1916;1935.50920928881;1912.14547460409;1961.41843176406
0407042F0AAAAAA;26;2460;1975.3292967665;1947.35379299786;2007.82142535749
0407042F0AAAAAA;27;3515;2015.77498585082;1972.44397083667;2055.50937413392
0407042F0AAAAAA;28;2214;2056.86344986296;1996.69536217948;2104.52461808571
0407042F0AAAAAA;29;3034;2098.6130225182;2020.09302162753;2154.9111430838
0407042F0AAAAAA;30;2134;2141.0432284538;2042.62406290711;2206.71465106643
0407042F0AAAAAA;31;3741;2184.17481334331;2064.27764079149;2259.98263281896
0407042F0AAAAAA;32;2366;2228.02977368376;2085.04492541467;2314.76444341607
0407042F0AAAAAA;33;2757;2272.63138635192;2104.91906936669;2371.11138040682
0407042F0AAAAAA;34;4790;2318.00423803492;2123.89516799502;2429.07676483339
0407042F0AAAAAA;35;2782;2364.17425464906;2141.97021336617;2488.71602518515
0407042F0AAAAAA;36;1230;2411.16873086827;2159.14304236681;2550.08678440191
0407042F0AAAAAA;37;2113;2459.01635989139;2175.41427944307;2613.2489500523
0407042F0AAAAAA;38;1096;2507.74726358326;2190.78627449148;2678.26480782664
0407042F0AAAAAA;39;2300;2557.3930231311;2205.26303642444;2746.04233545569
0407042F0AAAAAA;40;1118;2607.98671036227;2218.85016293784;2815.81019470395
0407042F0AAAAAA;41;1374;2659.56291987435;2231.55476700841;2887.73571059027
0407042F0AAAAAA;42;1638;2712.15780213211;2243.38540064388;2962.22653073715
0407042F0AAAAAA;43;1346;2765.80909768941;2254.35197640043;3040.71702363103
0407042F0AAAAAA;44;2290;2820.5561726969;2264.46568716979;3122.18071120552
0407042F0AAAAAA;45;1468;2876.44005585845;2273.73892472206;3206.42288915721
0407042F0AAAAAA;46;1414;2933.50347700164;2282.18519747217;3293.55279094122
0407042F0AAAAAA;47;1038;2991.79090742897;2289.81904791572;3383.68425712639
0407042F0AAAAAA;48;1435;3051.34860221785;2296.65597015692;3476.93592910592
0407042F0AAAAAA;49;1043;3112.22464463899;2302.7123279252;3573.43145116743
0407042F0AAAAAA;50;1448;3174.4689928634;2308.0052734505;3673.29968136662
0407042F0AAAAAA;51;NA;3238.13352912986;2312.55266753885;3776.67491167254
0407042F0AAAAAA;52;NA;3303.27211154535;2316.37300116125;3883.69709787761
0407042F0AAAAAA;53;NA;3369.94062869242;2319.48531883946;3994.51209979061
0407042F0AAAAAA;54;NA;3438.19705721883;2321.90914408308;4109.2719322575
0407042F0AAAAAA;55;NA;3508.1015225861;2323.66440710336;4228.1350275818
0407042F0AAAAAA;56;NA;3579.71636315585;2324.77137500009;4351.26650994411
0407042F0AAAAAA;57;NA;3653.1061977946;2325.25058459069;4478.83848244924
0407042F0AAAAAA;58;NA;3728.33799718037;2325.12277802259;4611.03032745909
0407042F0AAAAAA;59;NA;3805.48115899745;2324.4088412851;4748.02902090011
0407042F0AAAAAA;60;NA;3884.60758720878;2323.12974571097;4890.0294612659
