id;time;Y;Ybar;Ybar_lo;Ybar_hi
040201060AAABAB;0;63;76.2223588518736;71.1962223591086;86.5820882494617
040201060AAABAB;1;63;78.3244708147147;73.4089176194586;89.5205414320108
040201060AAABAB;2;42;80.5244640932905;72.6833349378938;92.5803954259978
040201060AAABAB;3;84;82.8043317235967;72.3563089722439;95.4397159430465
040201060AAABAB;4;224;85.153274011453;72.4935609612663;98.1024139240625
040201060AAABAB;5;63;87.5657779516548;73.0676853535556;101.881724371982
040201060AAABAB;6;238;90.0392319094317;74.0566563547647;106.612986585366
040201060AAABAB;7;84;92.5719298232237;75.4419640614296;111.150911969748
040201060AAABAB;8;87;95.1618216504208;77.2070680715971;115.494818101414
040201060AAABAB;9;118;97.8059595904432;79.3361848435035;119.639625667581
040201060AAABAB;10;28;100.500420128004;81.8134012784183;123.576298600684
040201060AAABAB;11;57;103.24048058717;84.6220778407028;127.2931724683
040201060AAABAB;12;156;106.020891831126;87.7444837138921;130.777503808796
040201060AAABAB;13;176;108.83615487441;91.1616016471416;134.016875798079
040201060AAABAB;14;219;111.68075782919;94.8530503214789;137.000307283495
040201060AAABAB;15;94;114.549359786609;98.769249713267;139.719033838313
040201060AAABAB;16;161;117.436924658466;102.680699781824;142.166988668394
040201060AAABAB;17;120;120.338815501514;106.792256828226;144.341033999629
040201060AAABAB;18;182;123.250862003562;109.862519988518;146.240997675052
040201060AAABAB;19;147;126.169413027851;113.050828089438;147.869565360594
040201060AAABAB;20;63;129.091383917109;116.407309648765;149.232071369746
040201060AAABAB;21;234;132.01430558021;119.944085363309;150.33622323255
040201060AAABAB;22;157;134.936379756574;123.665888745635;151.191787843362
040201060AAABAB;23;100;137.856542560727;126.580191727298;151.810260698212
040201060AAABAB;24;140;140.774536584374;129.349619538666;153.752392490681
040201060AAABAB;25;155;143.690990519659;132.19428176849;155.434029247581
040201060AAABAB;26;87;146.607504457012;134.718856091048;157.422152067383
040201060AAABAB;27;134;149.526738665273;137.050121820354;161.427343544157
040201060AAABAB;28;203;152.452503722872;138.755844089964;165.656123043738
040201060AAABAB;29;157;155.389850267438;139.363293320614;169.70641199176
040201060AAABAB;30;112;158.345157292529;138.637636860188;173.562730636105
040201060AAABAB;31;133;161.32621876897;137.795975074003;177.23841278372
040201060AAABAB;32;182;164.342329334303;136.849041626194;182.527164078564
040201060AAABAB;33;116;167.404370816106;135.75275297718;189.267559509046
040201060AAABAB;34;237;170.524902385594;134.238096234079;197.142211487123
040201060AAABAB;35;149;173.718258144946;132.643737834531;205.589348331871
040201060AAABAB;36;98;177.000656920294;130.980504914622;214.667042197265
040201060AAABAB;37;58;180.390329964791;129.258503291317;224.44083572829
040201060AAABAB;38;95;183.907673191776;127.487109316816;235.594807108035
040201060AAABAB;39;279;187.575431491394;125.674972500435;247.914766932073
040201060AAABAB;40;311;191.418923683211;123.83002707256;261.292343285456
040201060AAABAB;41;346;195.466317783257;121.959510828492;275.846035145507
040201060AAABAB;42;176;199.748967588254;120.069989759232;291.710571004431
040201060AAABAB;43;239;204.301823185919;118.167387145091;309.039488316555
040201060AAABAB;44;63;209.163929983255;116.257015951765;328.008171831009
040201060AAABAB;45;105;214.379033313738;114.34361352389;348.817439867543
040201060AAABAB;46;140;219.996308765643;112.431377715928;371.697786091838
040201060AAABAB;47;70;226.071242215406;110.524003733197;396.914406896778
040201060AAABAB;48;84;232.666688328147;108.624721076357;424.773172021556
040201060AAABAB;49;91;239.854142214374;106.736330090625;455.627729682309
040201060AAABAB;50;101;247.715266265512;104.861237716674;489.887978656149
040201060AAABAB;51;NA;256.343723247737;103.001492124187;528.03019019897
040201060AAABAB;52;NA;265.84737790354;100.639561177295;570.60912454393
040201060AAABAB;53;NA;276.350943075681;96.9756678296761;618.272562694162
040201060AAABAB;54;NA;287.999163326325;93.350401337147;671.778767599834
040201060AAABAB;55;NA;300.960649916507;89.7736124258213;732.017503699232
040201060AAABAB;56;NA;315.432506758236;86.2540208298215;800.035385293557
040201060AAABAB;57;NA;331.645918696862;82.7992596014005;877.066498627727
040201060AAABAB;58;NA;349.872912645358;79.4159270572913;964.569457698364
040201060AAABAB;59;NA;370.434550440098;76.109644366772;1064.27231943221
040201060AAABAB;60;NA;393.71087201344;72.8851170109535;1178.22711205473
