id;time;Y;Ybar;Ybar_lo;Ybar_hi
0403030Q0AAABAB;0;2998;3302.21206431275;3183.33244002713;3507.14531169556
0403030Q0AAABAB;1;3061;3363.62352912677;3239.60227261166;3582.11469625468
0403030Q0AAABAB;2;2997;3426.3924249618;3296.97584230296;3658.0305519797
0403030Q0AAABAB;3;4043;3490.46047057651;3355.47753932579;3733.97867693415
0403030Q0AAABAB;4;3455;3555.77021837807;3415.13229419907;3809.62363692476
0403030Q0AAABAB;5;4090;3622.26540884653;3475.58546155754;3884.89720793612
0403030Q0AAABAB;6;3604;3689.89121757195;3533.91215279002;3959.73187667514
0403030Q0AAABAB;7;4534;3758.59442542138;3592.78681460061;4034.06097653656
0403030Q0AAABAB;8;3965;3828.32353596674;3655.19623120445;4107.81881592031
0403030Q0AAABAB;9;3781;3899.02885806051;3720.76206726711;4180.94079883081
0403030Q0AAABAB;10;4565;3970.66256606881;3789.12732088379;4253.36353776909
0403030Q0AAABAB;11;3452;4043.17874603297;3860.31483871868;4325.02495899738
0403030Q0AAABAB;12;3940;4116.53343291835;3933.45010141869;4395.86440031324
0403030Q0AAABAB;13;4283;4190.6846419655;4004.25059769587;4465.82270151601
0403030Q0AAABAB;14;4833;4265.5923957725;4076.49089484936;4534.84228778337
0403030Q0AAABAB;15;4552;4341.21874790183;4150.20332743851;4609.69104806252
0403030Q0AAABAB;16;4202;4417.52780334497;4225.42092574765;4684.9641869261
0403030Q0AAABAB;17;4653;4494.4857359568;4302.17742823858;4758.95251946884
0403030Q0AAABAB;18;4328;4572.06080289263;4380.50729418513;4831.5768076807
0403030Q0AAABAB;19;4546;4650.22335607693;4460.44571649279;4902.75988951675
0403030Q0AAABAB;20;4081;4728.9458507641;4542.02863470616;4972.42681954943
0403030Q0AAABAB;21;3929;4808.20285129215;4625.29274820747;5040.50500150344
0403030Q0AAABAB;22;4762;4887.97103416874;4710.27552960879;5106.92431253379
0403030Q0AAABAB;23;4526;4968.22918865876;4797.0152383413;5171.61721913959
0403030Q0AAABAB;24;5322;5048.95821506236;4885.5509344443;5244.29071456656
0403030Q0AAABAB;25;5610;5130.14112088302;4975.9224925572;5328.46784296391
0403030Q0AAABAB;26;5056;5211.76301508808;5056.10538235327;5412.11106751798
0403030Q0AAABAB;27;5667;5293.81110066089;5128.9325799551;5499.74742975927
0403030Q0AAABAB;28;5262;5376.27466563685;5199.62574756779;5588.36042052299
0403030Q0AAABAB;29;6761;5459.1450728055;5268.70654231516;5676.41131986132
0403030Q0AAABAB;30;6351;5542.41574824985;5338.16854721723;5778.759196022
0403030Q0AAABAB;31;6949;5626.08216888221;5408.03461500898;5883.22110117906
0403030Q0AAABAB;32;5417;5710.14184912384;5470.19094992337;5987.89910835245
0403030Q0AAABAB;33;6175;5794.59432686501;5513.83932837118;6092.71977017868
0403030Q0AAABAB;34;4796;5879.44114883079;5555.84904441979;6197.61315795611
0403030Q0AAABAB;35;4696;5964.68585546916;5596.20979080191;6307.0193067489
0403030Q0AAABAB;36;6149;6050.33396546874;5634.91345377463;6425.19482236619
0403030Q0AAABAB;37;6567;6136.39296000641;5671.95406704225;6544.400359146
0403030Q0AAABAB;38;5898;6222.87226681802;5707.32776352692;6664.61880047627
0403030Q0AAABAB;39;7966;6309.78324418032;5741.03272516888;6785.83673187793
0403030Q0AAABAB;40;7088;6397.13916488689;5773.06913092706;6908.04434704551
0403030Q0AAABAB;41;5835;6484.9552002973;5803.43910314064;7031.23535848616
0403030Q0AAABAB;42;5848;6573.24840453534;5832.14665240359;7155.40691276831
0403030Q0AAABAB;43;5123;6662.03769890959;5859.19762109625;7280.5595103769
0403030Q0AAABAB;44;5147;6751.34385662752;5884.59962571145;7406.69693015978
0403030Q0AAABAB;45;6189;6841.18948787298;5908.36199810654;7533.82615833987
0403030Q0AAABAB;46;7275;6931.59902531571;5930.49572580758;7661.95732206049
0403030Q0AAABAB;47;6606;7022.59871012096;5951.01339148741;7791.10362742429
0403030Q0AAABAB;48;6990;7114.21657852676;5969.92911173517;7921.28130198235
0403030Q0AAABAB;49;6520;7206.4824490566;5987.25847523149;8052.50954162651
0403030Q0AAABAB;50;6054;7299.42791043507;6003.01848044025;8184.9915495235
0403030Q0AAABAB;51;NA;7393.08631027467;6017.22747292493;8324.17330258228
0403030Q0AAABAB;52;NA;7487.49274460225;6029.90508239528;8464.97886346767
0403030Q0AAABAB;53;NA;7582.68404829433;6041.07215958717;8607.45172193844
0403030Q0AAABAB;54;NA;7678.69878649106;6048.02272337205;8768.86369746976
0403030Q0AAABAB;55;NA;7775.57724705961;6053.32526781738;8942.82393971712
0403030Q0AAABAB;56;NA;7873.36143417825;6057.04277035525;9120.610852811
0403030Q0AAABAB;57;NA;7972.09506311377;6053.36054474269;9302.31659651251
0403030Q0AAABAB;58;NA;8071.8235562651;6039.03819702167;9488.03574037626
0403030Q0AAABAB;59;NA;8172.59404054762;6022.60243925528;9677.86533190284
0403030Q0AAABAB;60;NA;8274.45534619299;6004.09346591082;9871.90496677588
